id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17933497,Habitación con terraza en Chamberí,20512685,Nuria,Chamberí,Rios Rosas,40.44301,-3.70114,Private room,46,1,47,23/09/2023,0.57,1,234,11,NA
17934425,The Golden face. 2 Bdr,3983613,Raul,Centro,Sol,40.41808,-3.70834,Entire home/apt,256,3,65,13/07/2023,0.77,2,71,5,VT-2596
18100690,Apartamento privado,124678499,Beto,Barajas,Timón,40.47173,-3.58283,Entire home/apt,43,1,508,31/01/2024,6.01,1,78,152,NA
17935348,All you need in the historic center,96019257,Marina,Centro,Embajadores,40.40914154,-3.702253103,Entire home/apt,92,4,146,04/03/2024,1.74,5,39,53,VT
18103406,Ático en edif. histórico Austrias,7879394,Miguel,Centro,Palacio,40.41671,-3.7092,Entire home/apt,126,3,95,05/07/2021,1.13,1,212,0,NA
17939045,Alquiler de Habitacion,41732982,Katherin,Retiro,Pacífico,40.4058,-3.6743,Private room,,1,16,14/07/2018,0.19,1,0,0,e
17955687,Apartment Aluche for 4 people with free parking,122981276,Alquileres,Latina,Aguilas,40.37598,-3.76459,Entire home/apt,129,1,3,12/02/2024,0.05,1,301,1,VT-5417
17960977,Palacio Real: Confortable estudio recién renovado,63619116,Viviana,Centro,Palacio,40.41379,-3.71241,Entire home/apt,62,30,20,01/02/2024,0.24,1,121,9,NA
18104115,Habitacion Privada en Chueca!,46479213,Raul A.,Centro,Justicia,40.42249,-3.69884,Private room,,2,6,11/06/2017,0.07,2,0,0,NA
18318430,"Solo mujer, baño individual,ideal estudiante.",123370795,Marisa,Latina,Lucero,40.40043,-3.75521,Private room,,2,6,10/03/2019,0.09,1,0,0,NA
18105409,"Bonito, limpio y super equipado. Zona Legazpi",124713283,Angel,Arganzuela,Chopera,40.39328,-3.69554,Entire home/apt,83,1,425,12/03/2024,5.05,3,71,78,VT-8294
18319694,Disfruta de vistas. Confortable habitación.,126730904,Marisa,Latina,Lucero,40.40134,-3.75564,Private room,,1,0,,,1,0,0,NA
18325606,"Cozy Apartment in the City Center, La Latina",2405945,Noelia,Centro,Palacio,40.41144,-3.71242,Entire home/apt,,3,18,29/07/2023,0.22,1,0,15,NA
18107706,Chambre dans une colocation en plein centre,124730023,Julie,Centro,Justicia,40.42526,-3.69769,Private room,,1,1,17/04/2017,0.01,1,0,0,NA
18326240,Cozy tiny house for a perfect stay in Madrid!,20552482,Ana,Chamartín,Prosperidad,40.44074,-3.67391,Entire home/apt,,2,0,,,1,0,0,NA
18326493,Premium Piso Loft 3 habitaciones centro histórico,125393316,Cesar,Arganzuela,Acacias,40.40657,-3.7117,Entire home/apt,123,2,194,17/03/2024,2.31,1,115,24,NA
18108055,Lovely room with balcony downtown,71433755,Alessandra,Centro,Embajadores,40.41155,-3.70538,Private room,78,3,57,11/08/2022,0.68,1,4,0,NA
18337725,"Penthouse WELL CONNECTED, near Alfonso XIII METRO",16829566,Jaime,Chamartín,Prosperidad,40.44882,-3.6633,Entire home/apt,,2,81,03/03/2024,0.97,1,3,23,NA
18109185,Studio Plaza de España Square,124753355,Juan,Centro,Universidad,40.42664,-3.70923,Entire home/apt,76,6,70,24/07/2023,0.83,1,91,5,VT-3543
18343092,Lofted Bedroom in Lavapies,8439404,Sheneil,Centro,Embajadores,40.4107,-3.69854,Shared room,,1,10,18/06/2017,0.12,2,0,0,NA
18109842,"Comfortable sunny flat in Malasaña, city center!",124507931,Alessandro,Centro,Universidad,40.42427,-3.70407,Entire home/apt,,2,135,04/03/2020,1.62,1,0,0,NA
18110697,CONFORTABLE HABITACIÓN PARA UNA O DOS PERSONAS,107177213,Laura,Carabanchel,Comillas,40.39326,-3.70967,Private room,,600,198,14/03/2020,2.39,1,90,0,NA
18344059,Habitación al lado del Retiro,62429541,Fabio,Retiro,Pacífico,40.40655,-3.67703,Private room,,1,0,,,2,0,0,NA
18351752,Portugalete,69998776,José,Ciudad Lineal,Pueblo Nuevo,40.42586,-3.6381,Private room,,10,2,20/01/2018,0.02,1,0,0,NA
18116356,Habitacion Amplia cerca de Madrid Rio,124684693,Willian,Carabanchel,San Isidro,40.39821,-3.71831,Private room,,2,6,07/05/2017,0.07,2,0,0,NA
18359346,"马德里静美时尚大床三居公寓,您温馨的四季之家",127081838,Cancan,Carabanchel,San Isidro,40.39506,-3.73714,Private room,,1,19,29/06/2018,0.23,3,0,0,E25079645
18117468,Mini luxury flat in the heart of Madrid,40730378,Jeanne,Centro,Universidad,40.42196,-3.70332,Entire home/apt,100,29,52,25/02/2024,0.62,1,189,4,NA
18359971,"马德里温馨宁静大床三居公寓,您魅力的四季之家",127081838,Cancan,Carabanchel,San Isidro,40.39454,-3.73882,Private room,,1,5,01/01/2019,0.06,3,0,0,E25079645
18124366,Habitación privada en Plaza de Toros,23091391,Carlos,Salamanca,Fuente del Berro,40.42913,-3.6637,Private room,,2,57,02/06/2019,0.67,1,0,0,NA
18360079,"马德里浪漫舒适大床三居公寓,您贴心的选择",127081838,Cancan,Carabanchel,San Isidro,40.39344,-3.73893,Private room,,1,27,31/03/2019,0.32,3,0,0,E25079645
18129725,Lovely house 15 mins to city center,13827688,Sara,Latina,Lucero,40.40521,-3.75222,Entire home/apt,,27,0,,,3,0,0,NA
18367891,Cozy and centrally-located appartment,127176867,Marta,Arganzuela,Acacias,40.40388,-3.70195,Entire home/apt,65,2,175,16/02/2021,2.09,1,67,0,VT-4562
18133683,Quiet apartment in La Latina next to Plaza Mayor,121825815,Laren,Centro,Palacio,40.41143,-3.70884,Entire home/apt,226,2,281,19/03/2024,3.34,4,262,39,NA
18381068,Maravilloso piso en el centro de Madrid.,127199722,Natalia,Centro,Embajadores,40.40773,-3.70489,Entire home/apt,,1,3,28/05/2017,0.04,1,0,0,NA
18138319,Amazing design apartment  in La latina/Plaza Mayor,56600530,Micol,Centro,Palacio,40.4127,-3.71082,Entire home/apt,119,1,192,05/01/2024,2.27,3,20,13,VT-3580
18385355,HOMELY LOFT PLAZA MAYOR,78776620,Enrique,Centro,Sol,40.4165,-3.70657,Entire home/apt,97,1,387,10/03/2024,4.61,2,170,119,NA
18391125,ÁTICO CON VISTAS y AC en el CENTRO 1' de PZA.MAYOR,14533108,Javier,Centro,Palacio,40.41406,-3.70904,Entire home/apt,,2,122,17/03/2020,1.45,4,0,0,NA
18138583,Habitacion Amplia cerca  Madrid Rio,124684693,Willian,Carabanchel,San Isidro,40.3994,-3.71789,Private room,,1,1,12/05/2018,0.01,2,0,0,NA
18391961,Modern Loft - Madrid center,28544286,Isabella,Centro,Embajadores,40.41189,-3.69862,Entire home/apt,,1,2,04/06/2017,0.02,1,0,0,NA
18138585,Best apartment in quiet La Latina/Plaza Mayor,56600530,Micol,Centro,Palacio,40.41122,-3.70961,Entire home/apt,184,1,282,25/02/2024,3.34,3,17,10,VT-3580
18139318,Habitacion para una persona,125049921,Elena,Latina,Lucero,40.40761,-3.74334,Private room,,1,0,,,1,0,0,NA
18399333,Bonito piso a 25 minutos del centro,64932035,Maria Victoria,Carabanchel,Vista Alegre,40.38398,-3.74878,Entire home/apt,62,4,103,18/02/2024,1.23,1,13,13,VT-5532
18401072,Habitación muy céntrica.,14713230,Maria,Centro,Embajadores,40.40892,-3.70434,Private room,49,3,100,16/03/2024,1.2,4,146,35,NA
18146906,VIVE MAD Confortable studio Atocha,125123150,Cesar,Arganzuela,Palos de Moguer,40.40279,-3.68841,Entire home/apt,64,3,187,18/03/2024,2.22,1,257,51,NA
18401587,Double room with balcony and private bathroom,2737369,Maria Beatrice,Centro,Universidad,40.42423,-3.70703,Private room,,3,126,01/07/2019,1.5,3,0,0,NA
18147028,Artistic oasis home City Center with all you need,88043,Caye,Centro,Embajadores,40.41205,-3.70338,Entire home/apt,,2,23,20/05/2018,0.27,1,0,0,NA
18147455,Bright & Cozy 1 BD- RETIRO,125126426,Jelisaveta Elizabeth Y Javier,Retiro,Jerónimos,40.42061,-3.6843,Entire home/apt,113,1,114,27/02/2024,1.35,1,273,21,NA
18405744,Atico acogedor en Madrid con Plaza garaje gratis.,127522591,Alfonso,Latina,Cuatro Vientos,40.36275,-3.7683,Entire home/apt,169,2,80,09/12/2023,1.2,1,176,8,NA
18411228,Quiet  at Historical City Centre WiFi-A/C,127569594,Borja,Centro,Embajadores,40.41023,-3.70533,Entire home/apt,119,1,584,10/03/2024,7.02,9,350,100,NA
18150360,Great apartment close to Plaza Castilla Castellana,102622433,Gonzalo,Tetuán,Almenara,40.468933,-3.691426,Entire home/apt,173,1,128,20/03/2024,6.12,2,0,83,VT-10133
18423711,Double room in Malasaña. HABITACION DOBLE.,28382647,Maria,Centro,Universidad,40.42306,-3.70472,Private room,,1,49,07/10/2018,0.59,1,0,0,NA
18150468,"Ático con terraza grande, amplio y moderno",95998242,Sergio,Chamartín,Prosperidad,40.44616,-3.67056,Entire home/apt,106,30,17,24/03/2019,0.2,1,80,0,NA
18428211,Habitacion muy céntrica y acogedora.,49538086,Laura,Centro,Palacio,40.41317,-3.71544,Private room,,1,75,13/03/2020,0.91,1,0,0,NA
18150744,Elegant Modern 2 BDR at the heart of Madrid,11429807,Sergio,Centro,Cortes,40.41554,-3.70129,Entire home/apt,314,3,302,16/03/2024,3.6,1,130,49,10-CEHA-00064.4/2017
18430447,"Castellana, Santiago Bernabeu Cuzco",127734531,Acrab Beta Scorpii Slu,Tetuán,Castillejos,40.45759,-3.69543,Entire home/apt,138,1,118,05/02/2024,1.41,1,87,20,NA
18151509,Apartamento Vallecas Nueva Numancia con Wifi,123778623,Cris,Puente de Vallecas,San Diego,40.38868,-3.66979,Private room,17,25,58,20/11/2023,0.69,6,213,6,NA
18154095,Flamingo Madrid Apartment,5144517,Fernando Swindontravelers,Chamberí,Almagro,40.42671,-3.6904,Entire home/apt,136,4,39,02/03/2024,0.48,9,149,10,NA
18430459,Bright Apartment with Rooftop,46101766,Elena,Centro,Cortes,40.41691,-3.6994,Entire home/apt,160,2,10,10/07/2022,0.12,1,90,0,NA
18155070,Charming Apartment. WIFI. A/C. 2´Metro,125191135,Rafa & Ali,San Blas - Canillejas,Simancas,40.4367,-3.63438,Entire home/apt,72,2,324,18/03/2024,3.85,1,58,69,VT-6306
18157287,Apartamento precioso en el centro :),112913580,Jorge Y Juanje,Centro,Embajadores,40.40963,-3.70361,Entire home/apt,,2,120,06/07/2019,1.42,2,0,0,NA
18430516,Lujo en el corazón de Chamberi,117402609,Almudena,Chamberí,Almagro,40.43279,-3.69103,Entire home/apt,114,4,18,11/04/2020,0.25,1,210,0,NA
18157839,"HABITACION AMPLIA CON TERRAZA/NUEVA NUMANCIA, wifi",123778623,Cris,Puente de Vallecas,San Diego,40.38659,-3.66864,Private room,17,25,80,29/02/2024,0.95,6,114,5,NA
18435461,Shared Bedroom Loft in Lavapiés,8439404,Sheneil,Centro,Embajadores,40.40995,-3.69711,Shared room,,1,9,18/06/2017,0.11,2,0,0,NA
18441639,Apartment in Madrid for 4 People with Balcony,127834076,Peres,Centro,Embajadores,40.41293,-3.70309,Entire home/apt,,3,0,,,1,0,0,NA
18164030,Madrid without noise or pollution. GQ22 1º,116196433,Apartamentos Playtime,Ciudad Lineal,Concepción,40.44497,-3.64198,Entire home/apt,78,7,29,16/12/2023,0.34,5,48,10,NA
18164980,Habitación pequeña con cama doble en Plaza Mayor,5592376,Yasmina,Centro,Palacio,40.41522,-3.70897,Private room,,22,23,15/01/2022,0.27,3,0,0,NA
18443731,Madrid Habitacion grande y tranquila,14395069,Blanca,San Blas - Canillejas,Salvador,40.44318,-3.63236,Private room,29,2,146,14/03/2024,1.74,2,254,20,NA
18445993,Mi rincón,127871433,Raúl Leonardo,Centro,Embajadores,40.40803,-3.70906,Private room,,1,0,,,1,0,0,NA
18165743,"Tu casa ideal para visitar Madrid, bedandbreakfast",111643890,Rosa,Chamartín,Castilla,40.47075,-3.67855,Private room,46,1,329,19/03/2024,3.89,2,119,84,NA
18452301,Lovely flat nearby Atocha Station.,53351829,Marta,Arganzuela,Palos de Moguer,40.40629,-3.69315,Entire home/apt,,2,125,26/02/2024,1.49,1,4,22,NA
18453184,Piso precioso y romántico.Metro en puerta.Calidad.,28047841,Alberto,Moncloa - Aravaca,Valdezarza,40.45767,-3.71146,Entire home/apt,100,1,91,11/03/2024,1.09,2,211,24,NA
18170275,PLAZA MAYOR! Historical Luxury Apartment w. Lift,99981049,Rafael,Centro,Sol,40.41524,-3.70693,Entire home/apt,386,1,147,18/03/2024,2.54,1,69,57,VT-10983
18454806,Amazing Brand-New 3BD 2BTH - City Centre,127953232,Inés,Centro,Embajadores,40.41143,-3.69965,Entire home/apt,388,1,200,07/03/2024,2.4,1,267,30,VT-4250
18183989,Great apt. 80 m2 with 2 spacious  rooms. 1A.,877001,Antonio,Centro,Universidad,40.42672,-3.70767,Entire home/apt,370,2,20,24/03/2023,0.24,7,313,1,VT3812
18187535,Bonito piso en el centro de Madrid. Nice apartment,50676770,Ivonne,Centro,Embajadores,40.41262,-3.70628,Shared room,,1,3,14/05/2017,0.04,1,0,0,NA
18192922,Apartamento de diseño con increíbles vistas,23785035,Helena,Chamberí,Arapiles,40.43144,-3.70563,Entire home/apt,,2,18,10/10/2018,0.22,1,0,0,NA
18459674,Alquiler de habitacion,53077312,Solmaira,Ciudad Lineal,Ventas,40.42608,-3.65041,Private room,,1,14,16/09/2017,0.17,1,0,0,NA
18201293,Full studio heart of Madrid.,67024778,Paola,Centro,Embajadores,40.4108,-3.70162,Entire home/apt,64,3,340,13/03/2024,4.04,7,241,68,NA
18470166,Modern apartment with green views,128093440,Andreas & Britte,Chamartín,Prosperidad,40.4393,-3.67766,Entire home/apt,105,5,98,19/12/2023,1.19,1,127,21,VT-5287
18209448,Beautiful big room with wifi in center of Madrid,16245561,Zifang,Ciudad Lineal,Ventas,40.43115,-3.65883,Private room,,1,100,31/12/2018,1.19,1,0,0,NA
18245617,"Beautiful, sunny n large room in Malasaña (centro)",126071208,Maria,Centro,Universidad,40.42548,-3.70308,Private room,,1,7,09/12/2018,0.08,1,0,0,NA
18474084,Attic of Love for 2 with Jacuzzi,128136044,Ana María,Centro,Universidad,40.42153,-3.70274,Entire home/apt,86,2,175,30/12/2023,2.09,1,49,33,VT-8395
18246902,Luminosa Habitación Individual en Madrid Centro,22305391,Sol,Chamberí,Arapiles,40.43006,-3.70908,Private room,31,4,156,02/03/2024,1.89,1,20,38,NA
18474323,HAB. CON BAÑO. ROOM WITH BATH. BARRIO DE SALAMANCA,127976288,Israel,Salamanca,Guindalera,40.43718,-3.67062,Private room,61,1,428,14/03/2024,5.11,1,40,85,NA
18474795,Habitación individual 15 minutos del centro 1,78780938,Delfina,Usera,San Fermín,40.37153,-3.69132,Private room,37,2,58,16/10/2023,0.7,2,290,3,NA
18248531,"Spacious, bright & cosy room.Private bathroom.",9757922,Maria,Moncloa - Aravaca,Valdezarza,40.46787,-3.72199,Private room,53,28,31,22/12/2023,1.68,7,313,19,NA
18475112,Nordic design flat close to the centre,128146422,Mikhail,Ciudad Lineal,Quintana,40.43223,-3.65507,Entire home/apt,,3,1,23/07/2017,0.01,1,0,0,NA
18251416,Modern Apartment Madrid Center - WiFi,47303750,Andrea,Latina,Puerta del Angel,40.41207,-3.73234,Entire home/apt,64,6,89,17/02/2024,1.1,1,88,20,NA
18252446,Lovely Apartment in the Heart of Madrid,42621480,Gerard Y Byron,Centro,Embajadores,40.40636,-3.70356,Entire home/apt,60,3,363,13/03/2024,4.31,2,148,55,VT-7938
18475379,"Siente el  Paráiso, cerca y sin contaminación.",110651397,Leo,San Blas - Canillejas,Arcos,40.42185,-3.61892,Private room,42,3,44,13/03/2024,0.55,2,365,13,NA
18475386,Walking distance from IE and EAE business school,59383880,Patricia,Chamartín,Ciudad Jardín,40.444351,-3.67601,Entire home/apt,70,7,63,28/02/2024,0.77,3,174,9,NA
18269419,Lovely flat in front of the Royal Palace,33049567,José Luis,Centro,Palacio,40.41829,-3.7119,Entire home/apt,275,6,58,17/02/2024,0.69,7,159,14,NA
18481018,Bonito piso en el CENTRO (Lavapiés),107133371,Benahoare,Centro,Embajadores,40.4095,-3.70085,Entire home/apt,,3,1,25/06/2017,0.01,1,0,0,NA
18482971,Chueca - Lovely bright room in the heart of Madrid,38057762,Paul,Centro,Justicia,40.42265,-3.6998,Private room,43,2,260,06/03/2024,3.11,1,101,29,NA
18271284,Loft de diseño en zona norte de Madrid,126308580,Fernando,Hortaleza,Valdefuentes,40.48681,-3.66711,Entire home/apt,85,2,189,19/03/2024,2.33,2,278,69,NA
18274047,"Comfy and quiet room in Chueca, City Center",10130188,Carlos,Centro,Justicia,40.42176,-3.69791,Private room,,3,188,30/04/2023,2.31,2,0,5,NA
18488845,BEAUTIFUL APART 2DB IN GRAN VIA/SOL/RETIRO PARK,128279375,Luis Y Kate,Centro,Justicia,40.42479,-3.69135,Entire home/apt,,2,61,25/02/2018,0.74,1,0,0,NA
18283473,Refurbished & spacious 2BD 2BTH - MALASAÑA,126420664,Catalina,Centro,Universidad,40.42472,-3.70592,Entire home/apt,239,1,183,26/02/2024,2.17,1,250,32,VT-6607
18501380,Habitación con aire acondicionado y baño exclusivo,119119872,Angel,Puente de Vallecas,San Diego,40.3918,-3.66922,Private room,36,1,645,06/03/2024,7.72,1,57,78,NA
18513634,ÁTICO con VISTAS y AC en el CENTRO a 1' PZA.MAYOR,14533108,Javier,Centro,Palacio,40.41523,-3.70985,Entire home/apt,,2,38,26/02/2020,0.46,4,0,0,NA
18515523,Hip apartment in cozy bar zone,7768922,Matthias,Centro,Universidad,40.42312,-3.70649,Entire home/apt,,2,0,,,1,0,0,NA
18516313,Cozy apartment in Madrid downtown - Lavapies,1019300,Julio,Centro,Embajadores,40.40588,-3.70083,Entire home/apt,257,1,145,23/02/2024,1.74,1,43,6,VT3906
18305543,Sunny n quiet Penthouse in the center.Ático centro,21479826,Hector,Centro,Embajadores,40.4083519,-3.702826977,Entire home/apt,97,2,324,08/03/2024,3.84,2,80,63,NA
18516614,Cozy flat Las Ventas  (2 beds),128508859,Alicia & Jose María,Salamanca,Guindalera,40.43182,-3.66421,Entire home/apt,,2,89,12/01/2019,1.06,1,0,0,NA
18311097,Spectacular Penthouse in Plaza de Castilla,23301367,Inés,Tetuán,Almenara,40.47202,-3.69226,Entire home/apt,84,4,31,31/03/2020,0.37,1,86,0,Ref 03/17787.9/17
18517628,Luminous and quiet room to rent,119807698,Ivan,Puente de Vallecas,Palomeras Bajas,40.382,-3.66403,Private room,27,5,53,04/02/2024,0.64,1,356,9,NA
18702360,Top Location-Bright -WiFi-A/C,127569594,Borja,Centro,Embajadores,40.40907,-3.70761,Entire home/apt,109,1,633,06/03/2024,7.61,9,169,110,NA
18521622,Dormir en el barrio Salamanca-GOYA y baño privado,23390574,Elena,Salamanca,Goya,40.42567,-3.67784,Private room,,2,4,04/05/2018,0.05,1,0,0,VT4634
18702452,Artistic room in the center,309474285,Irina,Centro,Palacio,40.42125,-3.71303,Private room,,2,11,10/02/2020,0.13,1,0,0,NA
18540086,Malasaña Apartment *,55863769,Mariano,Centro,Universidad,40.42379,-3.70528,Entire home/apt,83,4,124,11/03/2024,1.54,2,330,26,NA
18540846,Habitación en pleno centro Madrid,43035746,Tito Luis,Chamberí,Arapiles,40.43278,-3.70566,Private room,26,3,278,17/03/2024,3.32,5,145,47,NA
18712658,Apartment w/3 rooms & 3 bathrooms -Puerta del Sol-,104954660,Chloe,Centro,Sol,40.41769,-3.70341,Entire home/apt,167,1,172,26/01/2024,2.08,8,248,38,NA
18541960,Modern penthouse in the heart of Madrid,20892661,Guillermo,Centro,Justicia,40.42469,-3.69809,Entire home/apt,186,3,118,15/01/2024,1.49,1,62,19,VT-6030
18715950,"4 Habitaciones en barrio Almagro, IDEAL FAMILIAS",130135247,Elvira,Chamberí,Almagro,40.43484,-3.6916,Entire home/apt,,3,0,,,1,0,0,NA
18553440,Habitación cama grande/doble edificio con piscina,26802755,Nuria,Ciudad Lineal,Ventas,40.43118,-3.65922,Private room,,3,2,08/10/2017,0.02,1,0,0,NA
18554594,Habitacion  y baño individual al lado del metro,2563960,Mariya,Latina,Puerta del Angel,40.40875,-3.73975,Private room,52,3,62,25/02/2024,1.03,1,210,20,NA
18719337,"Quiet, confortable and elegant",25861473,Ana,Villa de Vallecas,Casco Histórico de Vallecas,40.37745,-3.62325,Entire home/apt,55,1,333,16/03/2024,4.13,1,265,76,VT-5597
18556827,Habitación grande en piso céntrico en Madrid,86055911,Victor Hugo,Puente de Vallecas,Palomeras Bajas,40.39364175,-3.661688252,Private room,61,4,35,12/02/2024,1.27,2,139,20,NA
18559867,Un clásico próximo Gran Vía,14189741,Serrano Vacational,Centro,Universidad,40.42153,-3.70477,Entire home/apt,170,4,90,11/03/2024,1.08,1,23,15,VT-12281
18735064,Acogedor piso en malasaña,6346734,Alejandro,Centro,Universidad,40.42504,-3.70368,Entire home/apt,,1,2,15/07/2018,0.02,1,0,0,NA
18572644,Acogedor apartamento con Terraza en la Vaguada,120664285,Marisol Y Teresa,Fuencarral - El Pardo,Pilar,40.47544,-3.71293,Entire home/apt,95,4,68,01/03/2024,0.82,3,276,12,VT-9600
18735462,LUXURIOUS & INCREDIBLE APARTMENT IN MADRID CENTER,8124160,Flavia,Centro,Justicia,40.42079,-3.69834,Entire home/apt,450,1,34,19/01/2020,0.42,10,79,0,NA
18578002,Apartamento 70 metros en Glorieta de Embajadores,126813611,Antonio,Centro,Embajadores,40.40543,-3.70238,Entire home/apt,144,4,153,03/03/2024,1.92,1,317,34,NA
18741251,Lovely apartment in best location!!,16730163,Laura,Centro,Cortes,40.41431,-3.69858,Entire home/apt,,5,18,04/11/2018,0.22,1,0,0,NA
18581591,hab privado con bano,129010427,Uddip,Centro,Sol,40.41757,-3.7061,Private room,,1,0,,,1,0,0,NA
18742589,Estudio centro de Madrid (25m2),52873124,Víctor,Chamartín,Castilla,40.46855,-3.68574,Entire home/apt,,1,20,16/02/2020,0.24,1,0,0,NA
18589389,pido javi malasaña,128976579,Javier,Centro,Universidad,40.42256,-3.70114,Private room,,5,0,,,1,0,0,NA
18610667,Apartamento acogedor junto a la Plaza Mayor,86545061,Esther,Centro,Palacio,40.41348,-3.70748,Entire home/apt,,2,237,31/05/2021,2.84,1,0,0,VT-3523
18611284,Dúplex diáfano en Malasaña.  Luminoso y silencioso,19896856,Eduardo,Centro,Universidad,40.42716,-3.70527,Entire home/apt,300,3,24,02/01/2024,0.33,1,176,5,NA
18750292,Luminous and calid right in the centre!,130442142,Lola,Centro,Justicia,40.42606,-3.69706,Entire home/apt,,4,12,13/05/2019,0.15,1,0,0,NA
18614168,Tu hogar en malasaña,3385435,JuanCarlos,Centro,Universidad,40.42255,-3.70467,Private room,,2,12,28/05/2018,0.14,1,0,0,NA
18752763,Cozy penthouse in Santiago Bernabéu,109127284,Daniel,Tetuán,Cuatro Caminos,40.45304,-3.6926,Entire home/apt,95,15,9,23/12/2022,0.11,1,79,0,NA
18622049,APARTAMENTO CENTR0 LAVAPIES/ATOCHA. WIFI,14959319,Tony,Centro,Embajadores,40.40666,-3.69856,Entire home/apt,88,2,278,09/03/2024,3.36,1,28,51,NA
18765725,Lindo y cómodo apartamento alquilamos,45979786,Mig,Retiro,Pacífico,40.40523,-3.67735,Entire home/apt,,12,7,15/09/2017,0.08,2,0,0,NA
